id,observed_on,Latitude,Longitude
38810633,2020-02-16,26.7211265564,-80.0344696045
38856159,2020-02-19,27.65532167,-80.35568833
39071133,2020-02-22,26.722530365,-80.0345001221
39082450,2020-02-22,26.7214183807,-80.0344161987
39092682,2020-02-23,26.7209949493,-80.0343704224
39097581,2020-02-23,26.0229595006,-80.1144515444
39163260,2020-02-24,26.36012794,-80.06874598
39167312,2020-02-22,26.70493,-80.03326383
39178727,2020-02-24,26.96455833,-80.07879717
39186489,2020-02-22,26.8756987953,-80.0509629352
39265700,2020-02-26,26.9708499722,-80.0878906111
39451683,2020-03-01,26.8207390556,-80.0379232222
39454016,2020-03-02,26.12608617,-80.10315833
39471885,2020-03-02,26.1454195,-80.10167783
39608247,2020-03-05,25.7242839152,-80.219039026
39697376,2020-03-08,26.249845,-80.08443333
39738967,2020-02-24,26.95074167,-80.07945283
39753007,2020-03-09,25.7626775,-80.1396809
39767926,2020-03-09,26.612725,-80.03653617
39776570,2020-03-09,25.7911918243,-80.1267462668
39816345,2020-03-10,27.0076445177,-80.0905856196
39816413,2020-03-10,27.00766667,-80.09047783
39838970,2020-03-11,27.6665179013,-80.3589967546
39849547,2020-03-11,28.0680060759,-80.5557146576
39849774,2020-03-11,28.0656111986,-80.554801114
39852829,2020-03-11,28.0637398968,-80.5542940088
39858878,2020-03-09,25.7792263268,-80.1282018882
39910989,2020-03-09,25.75246108,-80.1465119049
39911330,2020-03-09,25.7530391789,-80.1464146992
40003627,2020-03-11,28.335225,-80.60603333
40082205,2020-03-16,26.2310677992,-80.0886188166
40082227,2020-03-16,26.2310948141,-80.0886234299
40097653,2020-03-16,29.0357586136,-80.8936667909
40103060,2020-03-15,25.89106167,-80.12121667
40109735,2020-03-16,26.7205489675,-80.0341993709
40124332,2020-03-15,28.39322167,-80.59570333
40124787,2020-03-14,28.35794167,-80.60327833
40126509,2020-03-16,26.2487566185,-80.0848931142
40130712,2020-03-17,28.2156272244,-80.5972249344
40183361,2020-03-18,27.63256667,-80.350525
40203438,2020-03-16,26.719774853,-80.0339841472
40203461,2020-03-16,26.7197795321,-80.0340040644
40203494,2020-03-16,26.7200271918,-80.0340660627
40203587,2020-03-16,26.7200663409,-80.0341346691
40209635,2020-03-18,28.69056167,-80.65796667
40237175,2020-03-19,27.83070333,-80.431655
40293833,2020-03-20,27.45632127,-80.2858261
40328734,2020-03-15,25.8765379361,-80.1201043287
40529849,2020-01-03,35.2227312111,-75.5257061496
40646389,2020-03-17,26.793425,-80.03156383
40669918,2020-03-15,26.19270833,-80.09426117
40772023,2020-03-19,27.45933,-80.2871466667
40967781,2020-03-10,27.5019764234,-80.29831014
40977255,2020-03-20,27.6753113621,-80.3618516858
41127012,2020-03-15,28.407790898,-80.595026108
41207027,2020-01-12,28.338025,-80.60589667
41309606,2020-02-12,26.072565,-80.11034
41309608,2020-02-12,26.0741219973,-80.1100551522
41658235,2020-04-07,28.19801333,-80.60181333
41658357,2020-04-07,28.18678833,-80.59217
41778620,2019-12-27,26.460475,-80.05742783
41869427,2018-02-24,27.6478216667,-80.3535
41885031,2019-05-19,28.0899224122,-80.5655220719
41992868,2020-03-08,26.1165695,-80.10404167
42254286,2020-03-18,26.66849167,-80.0360195
42480792,2020-04-17,27.7771482156,-80.4043646239
42607124,2020-04-14,35.2281549498,-75.5421797938
42907907,2020-01-11,26.0037396537,-80.1942659652
43167651,2018-01-12,24.88292,-80.69239667
43239400,2020-01-11,26.0937559888,-80.1655677679
44335239,2020-03-14,28.40692833,-80.58985833
44446408,2020-01-12,26.468363,-80.0562379722
44463157,2020-05-01,35.2037115334,-75.7065737509
44591100,2018-12-19,26.1439406547,-80.1124006281
45131066,2020-05-03,31.9752715033,-80.8914988115
45202510,2017-12-05,27.6524676146,-80.375702027
45399051,2019-11-30,25.7933273331,-80.1260348997
45519095,2018-12-24,25.8605670368,-80.1234938577
46005249,2020-05-15,28.1543695,-80.58413667
46084018,2020-02-16,26.18951167,-80.094575
46113000,2020-05-15,29.0690600039,-80.9143931419
46238235,2020-05-17,29.0277173158,-80.8885446554
46333095,2020-02-16,27.6369717707,-80.3508852486
46841134,2020-05-16,29.01082778,-80.87902833
47030061,2020-05-23,26.343744787,-80.0701384206
47041253,2020-05-23,34.6953338119,-76.71207771
47325061,2020-05-25,28.33294675,-80.60628508
47461016,2020-05-26,33.64858833,-78.92764167
47663863,2020-05-28,33.6383219053,-78.9396824688
47665307,2020-05-28,33.6496026269,-78.9288444903
47671770,2020-05-28,33.65299046,-78.92273131
47694748,2020-05-27,33.95741333,-77.92363667
47729882,2020-05-28,33.4900657798,-79.0771805739
47731639,2020-05-29,26.469925,-80.05599167
47740977,2020-05-29,34.2853044705,-77.7251677963
47781221,2020-05-29,33.8444165903,-77.9617460729
47785433,2020-05-29,33.91416167,-78.180245
47801429,2020-05-29,33.9056696273,-78.3456763732
47878141,2020-05-30,33.9143630644,-78.1719054102
47903930,2020-05-30,33.863963834,-78.5139062629
47906572,2020-05-30,33.9118961687,-78.1252155934
48177930,2020-06-01,33.7337851172,-78.8262420727
48219596,2020-05-29,33.91135,-78.28524667
48262726,2020-06-01,28.3702038051,-80.6012184173
48289563,2020-06-02,33.6403101404,-78.9377442376
48289663,2020-06-02,33.6406014953,-78.9374528826
48290787,2020-06-02,33.6387625058,-78.9391685744
48320815,2020-06-03,33.82036769,-78.66394301
48321805,2020-06-03,34.400545,-77.58274167
48363476,2020-06-02,33.8160058705,-78.6800161377
48366970,2020-06-03,29.11679717,-80.94783833
48371172,2020-06-03,34.34417167,-77.65303833
48399043,2020-06-02,33.5665780431,-79.0068769584
48444435,2020-06-02,32.791809,-79.778361
48454872,2020-06-04,28.3301312384,-80.606407486
48479792,2020-06-03,34.69437065,-76.70341131
48553699,2020-05-28,33.5159807056,-79.0506786481
48554928,2020-06-02,33.7381915115,-78.8203279866
48566849,2020-06-05,33.91255333,-78.22761667
48569005,2020-06-05,35.1121776251,-75.9772026558
48571910,2020-05-27,33.5734346488,-79.0030009431
48573648,2020-06-05,35.22802833,-75.54659167
48638407,2020-06-05,34.4249,-77.54478333
48638716,2020-06-05,34.52338833,-77.34963833
48650897,2020-06-06,33.9142568875,-78.1951320917
48652052,2020-06-06,34.6951830778,-76.7086940647
48657406,2020-06-03,29.2689616868,-81.0274975374
48678067,2020-06-06,33.8901993819,-78.0286410078
48739960,2020-06-06,33.914045,-78.24236333
48897063,2019-12-27,28.0866146088,-80.568321228
48961343,2020-06-08,30.38271333,-81.39621667
48976940,2020-06-06,33.8554858521,-77.9961256067
48980054,2019-06-09,32.108911631,-80.7100714509
49077201,2020-06-09,33.9103343245,-78.2998138481
49110702,2020-06-10,34.6969383615,-76.7440761881
49120627,2020-06-10,33.9139347532,-78.1970264053
49143212,2020-06-10,34.62729667,-76.51663333
49161284,2020-06-10,33.8554924391,-77.9962538962
49161794,2020-06-04,34.521805,-77.35397167
49165766,2020-06-10,33.8457944444,-77.9697027778
49178384,2020-06-10,33.9107805556,-78.2934916667
49186053,2020-06-10,34.67426333,-76.961595
49186276,2020-06-10,34.674525,-76.95954167
49186364,2020-06-10,34.67522,-76.95521667
49186963,2020-06-10,34.67535333,-76.95461333
49214020,2020-06-09,34.01465278,-77.89874167
49230397,2020-06-11,33.90445833,-78.352905
49254740,2020-06-10,33.9152870872,-78.2489129649
49275004,2020-06-11,35.211859139,-75.6821828434
49281037,2020-06-11,33.90272833,-78.360895
49281101,2020-06-10,33.90262167,-78.36157167
49353845,2020-06-12,34.65942833,-77.03779717
49395412,2020-06-12,34.65121167,-77.07006117
49510763,2020-06-13,33.6475002447,-78.9295678003
49613163,2020-06-14,35.3276056497,-75.5067595152
49617825,2020-06-09,33.998792011,-77.9055249663
49706114,2020-06-15,29.528855,-81.15068883
49761206,2020-06-10,34.65846333,-77.042375
49876475,2020-06-16,29.2862690571,-81.0558893904
49935692,2020-06-17,29.2961188888,-81.0393173375
50057229,2020-06-03,33.82054391,-78.66342142
50057441,2020-06-03,33.82166679,-78.65995406
50057855,2020-06-03,33.82173915,-78.65984527
50071510,2020-06-03,33.82177946,-78.65975117
50071552,2020-06-03,33.82193394,-78.65920679
50071585,2020-06-03,33.822112,-78.65897411
50071678,2020-06-03,33.82212312,-78.65872465
50117823,2020-06-18,28.9378539193,-80.8297932521
50289314,2020-06-03,33.82212707,-78.65867331
50289369,2020-06-03,33.82213223,-78.65864563
50322368,2020-06-20,35.2072092057,-75.6961531811
50537346,2020-06-22,35.0992384377,-75.9642270017
50672875,2019-12-20,26.1352868012,-80.1029833406
50736988,2018-02-26,28.3235767266,-80.6074869312
50985520,2020-06-03,33.8221588,-78.6584867
50985536,2020-06-03,33.82219677,-78.65834913
50985556,2020-06-03,33.82240721,-78.65776001
50985577,2020-06-03,33.82253991,-78.65755459
50985615,2020-06-03,33.82268653,-78.65703838
50985630,2020-06-03,33.82273004,-78.65679767
50985642,2020-06-03,33.82283874,-78.65657261
50985656,2020-06-03,33.82281889,-78.65654293
50985671,2020-06-03,33.82281816,-78.65653929
50985690,2020-06-03,33.8228635,-78.65634852
50985712,2020-06-03,33.82311945,-78.65554471
50985738,2020-06-03,33.82311899,-78.65553138
50985758,2020-06-03,33.82313163,-78.65551877
51044872,2020-06-27,34.7,-76.71
51094294,2020-06-03,33.82325493,-78.65515842
51094360,2020-06-03,33.82326389,-78.6549457
51094410,2020-06-03,33.82351586,-78.65430883
51094544,2020-06-03,33.82375777,-78.65362243
51098043,2020-06-03,33.82396892,-78.65290478
51098077,2020-06-03,33.8241339,-78.6522657
51098133,2020-06-03,33.82429064,-78.6517687
51098218,2020-06-03,33.82444872,-78.65107239
51098241,2020-06-03,33.82450949,-78.65102583
51098252,2020-06-03,33.82450202,-78.65100561
51118620,2020-05-30,35.2250307798,-75.5285040289
51145923,2020-01-12,26.623905,-80.03656117
51349230,2020-02-06,26.7298344797,-80.08325167
51942625,2020-05-30,34.6779,-76.9508
52233660,2020-01-16,28.0913244024,-80.5649479369
53012926,2019-03-10,28.3210783205,-80.607627891
53149334,2020-06-04,30.11074717,-81.34313333
53512938,2019-12-28,28.3671535179,-80.6016985328
54810569,2018-03-09,25.9955802728,-80.1164880903
55101468,2018-01-09,25.779556,-80.128185
55315983,2018-01-13,35.222875,-75.5344383333
55405792,2020-08-04,38.7121193446,-75.0936426977
55692873,2020-01-13,26.4627296378,-80.0574151417
55815192,2020-06-04,34.643780966,-77.0982225984
57144118,2020-01-18,26.8209070433,-80.0377127901
57176984,2020-01-13,28.3633783333,-80.6027966667
57177122,2020-01-13,28.3639333333,-80.60264
57330007,2019-02-22,26.5190913259,-80.0836882328
57434874,2020-05-27,33.6468850452,-78.9293167368
57453103,2020-01-14,29.673105,-81.214355
57815548,2019-06-08,33.9029056139,-78.0747150183
57817891,2019-12-19,25.0932311732,-80.4332720675
57882513,2020-05-22,34.47761167,-77.450675
57948215,2020-08-29,41.2701111111,-70.2020963889
58039362,2020-08-30,41.24082167,-70.09923617
58174316,2020-01-03,25.7395729644,-80.169903352
58286673,2020-09-01,41.2911712159,-70.0931699413
58458819,2020-09-03,41.3409368817,-70.7182142884
58528839,2020-09-04,41.4491,-71.39986333
58573673,2020-09-04,29.8349383494,-81.2631742748
58617674,2020-09-05,41.3548116206,-70.7659901306
58964698,2020-09-08,41.490891046,-70.9383818004
58999589,2020-09-07,41.51007833,-71.01680833
59035916,2020-09-09,41.4798799819,-71.2399775426
59060843,2020-09-09,41.365025,-71.60026667
59104265,2019-12-29,28.33350833,-80.60656167
59150183,2018-02-09,26.4614625,-80.0728201
59189216,2020-09-09,41.4393441475,-71.45097405
59400114,2020-09-03,41.34966667,-70.466055
59421615,2020-09-06,41.3070233333,-70.7860983333
59498058,2020-09-13,41.3094860978,-71.8767099828
59503801,2020-09-13,40.85042167,-72.44428333
59512795,2020-09-13,41.35876167,-71.63289667
59529608,2020-09-12,41.1860411547,-71.5665442795
59530569,2020-09-13,41.3753677438,-71.5121144207
59533478,2020-09-13,41.00148056,-72.02811383
59538384,2020-09-13,41.3752677008,-71.5121188889
59556509,2020-09-13,41.312074289,-71.9785041391
59581412,2020-09-14,41.5046463814,-71.097015543
59602559,2020-09-14,41.48597833,-71.253075
59636494,2020-09-13,41.3484899588,-70.5041267362
59639246,2020-09-14,41.3345444479,-71.9089210174
59650259,2020-09-15,41.4878520042,-71.2585702204
59674929,2020-09-14,41.2618758297,-71.9912168384
59826515,2020-09-16,41.5064817248,-71.0593780317
60014481,2020-09-18,36.32242,-75.80808333
60015494,2020-09-18,36.13474717,-75.729155
60075187,2020-09-19,41.8483657251,-69.9477956817
60082721,2020-09-19,42.05325833,-70.08085
60201685,2020-05-29,33.91418333,-78.17571333
60254229,2020-09-20,36.31136333,-75.80417
60274696,2020-09-20,36.13601383,-75.730055
60331231,2020-09-21,42.0496542051,-70.0733700875
60360587,2020-09-20,36.13569167,-75.72961333
60362667,2020-09-21,41.9997,-70.02056117
60421166,2020-09-22,35.8245416667,-75.5541166667
60452228,2020-09-22,42.0466151801,-70.0677238893
60747656,2019-03-02,26.1410895,-80.1018738
61094414,2020-06-08,34.1943969614,-77.8038143024
61233004,2020-05-28,33.684981,-78.8846269722
61804422,2020-09-09,41.346695,-70.726045
62055087,2020-10-08,41.2943030556,-70.1168716667
62501309,2019-01-01,25.6977936944,-80.1571785833
62554683,2020-10-14,25.7890172987,-80.1273043925
63027530,2020-09-03,41.2798667742,-70.0920906495
64245220,2020-11-01,29.3172612931,-81.0511516319
64259628,2020-11-05,29.8524081288,-81.2660831045
64374203,2020-11-07,28.1243028333,-80.5758883333
64397816,2020-11-07,30.514896,-81.4374669997
64455518,2020-11-08,29.8305883333,-81.2631916667
64606946,2020-11-10,34.1702798532,-77.8257875073
64724817,2020-11-11,32.75405,-79.852975
64736132,2020-11-12,33.9073435776,-78.3303596825
64741042,2020-11-11,34.6597614317,-77.0386819169
64818431,2020-11-13,34.2292583333,-77.778595
64880453,2020-11-14,33.4305084698,-79.120932333
64932495,2020-11-13,32.5993716358,-80.0944887847
64974909,2020-11-13,34.0709670253,-77.8758986007
65011729,2020-11-10,24.9555016551,-80.568741185
65134525,2020-03-15,25.5488022824,-80.3209832663
65202115,2020-01-04,26.8943593728,-80.0567882479
65236734,2020-11-19,25.81351888,-80.1347323135
65248930,2020-06-14,30.1825966667,-81.361075
65398629,2020-11-22,31.0312138,-81.414557
65436352,2020-11-22,25.7800657573,-80.1283577085
65529460,2020-11-24,27.3343364778,-80.2302629527
65555314,2020-11-13,34.2292583333,-77.778595
65602476,2020-11-25,26.4542595234,-80.0583065688
65619949,2020-11-25,27.6067616667,-80.3366916667
65661045,2020-11-26,25.7885579578,-80.1268995827
65661308,2020-11-26,26.7955122118,-80.0312915817
65716418,2020-11-26,24.8545333333,-80.7315533333
65726509,2020-11-27,25.7021742289,-80.1541224401
65726511,2020-11-27,25.7023727999,-80.1540111961
65764036,2020-03-18,28.1719049845,-80.5885399505
65831733,2020-11-27,26.0662350132,-80.1121028513
65860795,2020-11-12,32.7801166667,-79.7973783333
65868896,2020-11-30,25.7867723,-80.1290104
66043338,2020-12-03,26.5936797158,-80.0369832685
66043359,2020-12-03,26.5936685099,-80.0370992621
66065295,2020-12-02,26.1671626352,-80.0977975692
66107967,2020-12-04,25.7051798513,-80.1528926648
66190102,2020-12-04,25.7393072475,-80.1640288168
66212648,2020-11-29,25.1262454738,-80.4054921531
66218960,2020-11-27,25.08775875,-80.4472800717
66298005,2020-11-26,25.8310916667,-80.1193471667
66314485,2019-03-10,26.9310535828,-80.074398694
66422152,2020-12-11,26.8979497673,-80.0579696708
66422155,2020-12-11,26.8981299291,-80.0588117604
66462285,2020-12-12,26.8971358683,-80.0599536672
66492837,2020-12-12,25.7141083333,-80.1539833333
66497497,2020-12-12,26.0567264521,-80.1117220595
66534820,2020-12-13,26.8797819,-80.0533743
66540846,2020-12-13,26.4651285912,-80.0575665012
66547128,2020-12-13,26.88186333,-80.053375
66677283,2020-03-20,28.0674388333,-80.5554716667
66695331,2020-12-11,26.3150633333,-80.0749888333
66746954,2018-02-03,27.4677866667,-80.2906583333
66792435,2020-12-19,26.189645,-80.0945583333
66850648,2020-12-20,26.149718,-80.1007149722
66967237,2020-12-23,24.8478573701,-80.7422062197
66978593,2020-12-23,25.7374651116,-80.1608156122
66981498,2020-12-23,26.704953115,-80.0329451004
67008940,2020-12-24,25.7076105098,-80.1519730001
67009299,2020-12-24,25.7081257222,-80.1517482979
67013883,2020-12-23,25.936568,-80.119896
67018630,2020-12-24,27.6319548553,-80.3499474004
67036483,2020-03-13,28.3710861111,-80.60075
67083224,2019-12-29,26.0647303666,-80.1123959494
67137431,2020-12-24,26.1572166667,-80.1003388889
67195600,2019-02-18,25.9961383333,-80.1164945
67208926,2020-12-28,25.67789036,-80.15424544
67209014,2020-12-28,25.67897307,-80.15439645
67209028,2020-12-28,25.67896146,-80.15441072
67209089,2020-12-28,25.67958034,-80.15465591
67209389,2020-12-28,26.3019,-80.0768195
67263539,2020-12-29,28.2,-80.61
67305811,2020-12-30,28.1223721667,-80.5752633333
67307147,2020-12-30,27.6130883333,-80.3412633333
67312971,2020-12-30,27.559058253,-80.3213695707
67334372,2020-12-30,27.6456368008,-80.3530668243
67365790,2020-12-31,25.0245861667,-80.4943
67366749,2020-12-31,24.8126972997,-80.8145202
67368940,2020-12-31,24.8126972997,-80.8145202
67376502,2020-12-31,27.3263375556,-80.2284109722
67379882,2020-12-29,26.1318267093,-80.1033530546
67382847,2020-12-31,26.5882633333,-80.0374055
67407627,2021-01-01,26.5440867601,-80.0431114966
67408090,2021-01-01,24.847182,-80.7427449722
67414460,2021-01-01,26.0498720367,-80.1123451754
67414537,2021-01-01,26.0490977578,-80.1125764271
67414930,2021-01-01,28.092277127,-80.565911485
67431466,2021-01-01,26.1885216703,-80.0948401785
67470175,2021-01-02,25.7576405628,-80.1426990066
67494549,2020-03-15,26.6753937253,-80.0523273205
67514067,2021-01-03,26.61348,-80.0364083333
67514092,2021-01-03,26.6149706246,-80.0364776212
67514187,2021-01-03,28.2994,-80.6069833333
67624354,2021-01-03,24.7409378227,-80.9800623357
67872215,2021-01-03,25.7206466667,-80.1478195
67943525,2018-12-20,26.0932429779,-80.1082285613
67964610,2021-01-12,26.0812795824,-80.1096654504
68295390,2021-01-18,26.4354113388,-80.0614083045
68342832,2021-01-19,26.7706087461,-80.035028414
68368204,2017-12-04,24.7411833333,-80.9800416667
68368210,2020-03-10,26.34983833,-80.0696195
68609825,2021-01-25,25.9931416667,-80.1171945
68614555,2021-01-25,26.9295783333,-80.0678945
68621926,2021-01-25,24.9666666667,-80.594545
68626659,2021-01-03,25.1258497222,-80.9970597222
68627022,2021-01-04,25.1249347222,-81.0038930556
68653505,2021-01-24,26.0149883002,-80.1149041138
68654493,2021-01-03,25.1390516667,-80.9253616667
68657668,2021-01-04,25.1249472222,-81.0038694444
68660484,2021-01-26,26.9072083333,-80.0608971667
68687947,2021-01-27,26.6630671895,-80.0445847447
68766045,2021-01-26,26.0951031189,-80.1084997732
68770638,2019-04-14,25.0832945,-80.4374
68817007,2021-01-27,24.7410133333,-80.97287
68823586,2021-01-30,25.9297004244,-80.1213101443
68827613,2021-01-30,25.5316419608,-80.3181270766
68828583,2021-01-30,26.01876889,-80.1147315038
68830464,2021-01-30,26.365382,-80.067982
68878470,2021-01-31,26.79507,-80.0315388333
68885823,2021-01-31,25.740775,-80.17122
68892610,2021-01-31,26.0208642846,-80.1151119527
68892638,2021-01-31,26.0288484806,-80.1128908331
68909000,2021-01-02,24.8840030138,-80.6930596009
68914233,2021-01-29,26.0675339033,-80.1108876931
68945633,2021-01-31,24.9473438553,-80.597566925
69009236,2021-02-02,25.6727580549,-80.2604358647
69050840,2021-01-26,24.9512145431,-80.5888349935
69373110,2021-02-10,24.8484911443,-80.7402054389
69375456,2021-02-10,26.0212945,-80.1144471667
69426483,2021-02-11,25.722745,-80.1476028333
69479972,2020-11-11,32.6082373,-80.0848166
69479980,2020-11-11,32.6082373,-80.0848166
69516295,2021-02-13,26.4568154009,-80.058040179
69562486,2021-02-14,26.6381359738,-80.0378261633
69564989,2021-02-14,25.615405,-80.30458
69569219,2021-02-14,26.0756469,-80.1113198
69570214,2021-02-14,25.6154833333,-80.3046716667
69576070,2021-02-14,26.367181122,-80.0681214208
69619628,2021-02-15,28.1408166667,-80.58068
69699995,2021-02-13,26.709807,-80.033212
69783731,2021-02-18,27.2418158766,-80.188849793
69793732,2021-02-18,25.7810142953,-80.1307037947
69796624,2020-09-18,41.4874999956,-71.0383329168
69796627,2020-09-18,41.4874999956,-71.0383329168
69882830,2021-02-20,26.144608,-80.101568
69885186,2021-02-19,26.137955,-80.1022909722
69936948,2021-01-07,25.7190128975,-80.148379029
69939402,2021-02-21,26.3770498651,-80.0677406354
70016920,2021-01-01,26.524225,-80.0475471667
70045751,2021-02-19,26.1053778333,-80.1042028333
70056797,2021-02-23,25.7729381025,-80.1299801546
70194349,2021-02-26,30.1098544779,-81.3360686745
70203885,2021-02-26,26.5841101699,-80.0376261468
70251440,2021-02-27,24.8126323189,-80.8182326065
70254648,2021-02-27,24.81268,-80.8183666667
70261858,2021-02-27,24.8127383333,-80.8182366667
70292992,2021-02-27,27.340226262,-80.2334392816
70326256,2021-02-28,26.3348416124,-80.0726112658
70353449,2018-02-21,26.7153082472,-80.0533748791
70356049,2021-02-11,25.8982156407,-80.1219011521
70359342,2021-02-27,24.8124716667,-80.824325
70359603,2021-02-27,24.8127,-80.8183583333
70389088,2021-03-01,27.6461083333,-80.3528083333
70398299,2021-02-28,26.7794972222,-80.032775
70412352,2021-03-01,24.8506189976,-80.7338598558
70469565,2021-03-02,26.4771432342,-80.0549473159
70505479,2021-03-03,26.4490321828,-80.0590674403
70507713,2021-03-03,26.4403383333,-80.0602111667
70570549,2018-12-20,26.0879888333,-80.1095278333
70645207,2021-02-27,24.81276067,-80.81827391
70647845,2021-02-27,24.8126508622,-80.8182558139
70668169,2021-03-04,26.5155764477,-80.0572414988
70688992,2021-01-03,25.7679509662,-80.2236384731
70755274,2021-03-05,35.9238036749,-75.6022124854
70768863,2021-03-07,26.9280513255,-80.0670259132
70834518,2021-03-08,26.1285857298,-80.1030616277
70892732,2021-03-09,25.8581673,-80.1186876997
70893426,2021-03-09,26.6821883333,-80.0349111667
70895708,2021-03-09,26.6777366667,-80.0355611667
70896070,2021-03-09,26.6817297405,-80.0353910556
70896428,2021-03-09,26.6817257088,-80.0348675531
70913486,2021-03-09,26.2321276393,-80.0883955535
70924687,2021-03-09,26.6819373422,-80.0350235403
70924714,2021-03-09,26.6821419508,-80.0349792838
70937911,2021-03-10,26.9301383333,-80.068025
70937916,2021-03-10,26.9301136672,-80.0681127495
70947974,2021-03-10,26.6830133333,-80.0348445
70948017,2021-03-10,26.6830116667,-80.0348666667
70948029,2021-03-10,26.682975,-80.0348278333
70948043,2021-03-10,26.682975,-80.0348278333
70948266,2021-03-10,26.68293,-80.0348195
70948370,2021-03-10,26.682925,-80.0348055
70948554,2021-03-10,26.6828033333,-80.0348138333
70948575,2021-03-10,26.6832835274,-80.0348541421
70948822,2021-03-10,26.6832707031,-80.0348380488
70948993,2021-03-10,26.6834516684,-80.0347574987
70949636,2021-03-10,26.6834145366,-80.0348187704
70949701,2021-03-10,26.6842760705,-80.034758756
70952247,2021-03-10,26.6822066586,-80.0349641964
70953834,2021-03-10,26.684338348,-80.0347451773
70998120,2021-02-28,25.7190916012,-80.1483642493
71017099,2021-03-11,25.7930514539,-80.127833314
71029987,2021-03-10,26.1101599371,-80.1234673709
71055349,2021-03-12,25.9492985392,-80.1187932026
71056370,2021-03-12,25.791495,-80.1279916667
71059687,2021-03-12,25.7666579554,-80.1314096501
71061422,2021-03-12,25.9546555552,-80.1186905507
71089520,2021-03-12,28.368387877,-80.602910299
71095670,2021-03-12,27.6324212012,-80.352592729
71135951,2021-03-13,28.3201159537,-80.6070128269
71140290,2021-03-13,27.0918139519,-80.1279503328
71169205,2021-03-13,25.6798583333,-80.2561866667
71178287,2021-03-10,24.9337886928,-80.5985810631
71344483,2020-02-09,25.7879734334,-80.1275028455
71370237,2021-01-30,25.7084036,-80.1515801997
71374161,2021-03-16,25.81337,-80.1216721667
71436207,2021-03-12,26.15740833,-80.09951117
71455938,2021-03-12,26.3548115305,-80.0690347551
71552865,2021-03-19,24.8827636219,-80.690869601
71558195,2021-03-19,24.8694216667,-80.7031783333
71577452,2021-02-27,27.0820666667,-80.1288445
71661208,2021-03-20,26.4745136,-80.0552943
71878269,2021-03-11,25.6789978893,-80.1544551374
72047829,2021-03-12,28.3052510189,-80.6070466481
72158436,2020-02-01,29.9719419,-81.4278984
72173407,2021-03-27,26.1,-80.11
72436928,2021-03-28,25.7399631309,-80.1568135992
72455203,2021-03-26,25.7084036,-80.1515801997
72460822,2021-03-30,26.7097772766,-80.0332102237
72718193,2021-03-31,34.6505675449,-77.0736636221
72885979,2021-04-04,25.7953167334,-80.1256325004
72926108,2021-04-04,25.6941118391,-80.1573557857
72926511,2021-04-04,25.6945795983,-80.1573624268
72927441,2021-04-04,25.6942517865,-80.1571060745
72927584,2021-04-04,25.694375688,-80.1573147094
72928347,2021-04-04,25.6943251894,-80.1572068882
72929119,2021-04-04,25.6965410434,-80.1567934392
72929351,2021-04-04,25.6962805646,-80.1559811282
73011547,2021-04-04,26.011775,-80.1150278333
73084876,2021-04-05,28.3353900515,-80.6062750738
73108464,2021-04-06,24.90322,-80.6496716667
73108552,2021-04-06,24.9032466667,-80.6497416667
73306631,2021-03-10,26.190155,-80.0951166667
73309085,2021-04-08,24.7423966667,-80.983095
73432053,2021-04-09,24.7403086252,-80.9831105877
73638151,2021-04-11,35.2316935407,-75.607774118
73658471,2021-04-11,26.456695,-80.0590138333
73704467,2021-04-11,35.2200452652,-75.6576306963
73779950,2021-01-27,26.0843805,-80.1096805
73949031,2021-04-14,28.1438220665,-80.5809659791
74500420,2018-02-02,25.8198406662,-80.1264979049
74550359,2021-04-17,26.3596207152,-80.0687139397
74620374,2021-04-18,26.0086787,-80.1170355
74623194,2021-04-16,26.5316916667,-80.0458445
74749472,2019-07-21,31.017568706,-81.477937963
74955186,2021-04-23,26.7907131231,-80.0315034763
74984615,2021-04-23,26.0174538627,-80.114608343
75105670,2021-04-24,25.8732803501,-80.1196627577
75180306,2021-04-25,28.0511034043,-80.5486168041
75362991,2018-05-21,30.8395722222,-81.4291444444
75383022,2020-06-01,33.857025,-78.5301966667
75467347,2021-03-11,26.0658945021,-80.1111
75543824,2021-02-27,26.16346575,-80.0995967
75581924,2021-04-28,28.3362833333,-80.60575
75587369,2021-04-28,26.3575162285,-80.0974430148
75589681,2021-04-28,28.86280847,-80.77888953
75606657,2021-04-28,27.654075027,-80.3553087484
75670880,2021-04-29,28.3855206975,-80.6002615392
75674518,2021-04-29,29.0396666667,-80.8952033333
76621756,2021-05-02,28.6720837707,-80.6432995998
76924787,2021-02-11,25.7169971206,-80.1491609216
77010291,2021-05-03,26.0409555,-80.1131361667
77015363,2021-05-03,26.0442333333,-80.1129305
77364898,2021-05-04,26.0133058745,-80.1492108795
77734456,2020-03-09,27.2868475225,-80.2480746326
77974431,2021-03-09,25.7662345589,-80.1335784032
78038852,2021-05-09,27.9024728025,-80.4725715435
78700949,2021-05-14,28.6930669722,-80.659941
79093142,2021-05-16,28.3863116667,-80.5970166667
79205415,2021-05-17,28.1811676025,-80.5910263062
79222143,2021-05-17,29.0279842,-81.0754657
79273606,2021-05-18,28.3287705,-80.6227505
79312441,2021-05-17,28.6546216667,-80.6310583333
79391029,2021-05-19,29.3660127499,-81.0672272947
79394112,2021-05-18,27.6768810453,-80.3622688143
79468777,2021-05-17,28.0732221667,-80.558075
